id,date,source,headline,sentiment,sentiment_score,label,link
1127,2024-08-28,Bitcoinsistemi,JUST IN!  Binance Announces Listing of a New Altcoin on Futures! Sudden Jump in Price!!,Negative,0.3973,1 stars,https://en.bitcoinsistemi.com/just-in-binance-announces-listing-of-a-new-altcoin-on-futures-sudden-jump-in-price/
1128,2024-08-28,Bitcoinsistemi,Bitcoin Exchange Binance Announces It Will Support This Altcoin's Network Upgrade and Hard Fork!,Negative,0.3505,1 stars,https://en.bitcoinsistemi.com/bitcoin-exchange-binance-announces-it-will-support-this-altcoins-network-upgrade-and-hard-fork/
1129,2024-08-28,Bitcoinsistemi,Did Toncoin (TON) Crashed? No Transactions on the Network for More Than 6 Hours! – Official Statement Arrived!,Positive,0.5195,1 stars,https://en.bitcoinsistemi.com/did-toncoin-ton-crashed-no-transactions-on-the-network-for-more-than-6-hours-official-statement-arrived/
1130,2024-08-28,Bitcoinsistemi,"Trader Who First Made $3 Million This Month In The Cryptocurrency Market And Then Lost It All, Tells His Story",Negative,0.3395,2 stars,https://en.bitcoinsistemi.com/trader-who-first-made-3-million-this-month-in-the-cryptocurrency-market-and-then-lost-it-all-tells-his-story/
1131,2024-08-27,Bitcoinsistemi,How to Make Money with Mobile Mining: Top 5 Free Crypto Cloud Mining Apps,Negative,0.4187,5 stars,https://en.bitcoinsistemi.com/how-to-make-money-with-mobile-mining-top-5-free-crypto-cloud-mining-apps/
1132,2024-08-27,Bitcoinsistemi,Which RWA Altcoins Are Attracting a Lot of Interest from Cryptocurrency Developers? Here is the List,Negative,0.2417,2 stars,https://en.bitcoinsistemi.com/which-rwa-altcoins-are-attracting-a-lot-of-interest-from-cryptocurrency-developers-here-is-the-list/
1133,2024-08-27,Bitcoinsistemi,Number of Cryptocurrency Millionaires Has Been Revealed: There is a Big Increase – Here are the Latest Figures,Negative,0.3143,1 stars,https://en.bitcoinsistemi.com/number-of-cryptocurrency-millionaires-has-been-revealed-there-is-a-big-increase-here-are-the-latest-figures/
1134,2024-08-27,Bitcoinsistemi,CME Makes Big Bitcoin Move – September 30th Bookmarked,Negative,0.3275,1 stars,https://en.bitcoinsistemi.com/cme-makes-big-bitcoin-move-september-30th-bookmarked/
1135,2024-08-27,Bitcoinsistemi,Why Ethereum is Lagging Behind Bitcoin on the Rise – Will the Disruptions in ETH Continue? Here’s What Analysts Say,Negative,0.3363,2 stars,https://en.bitcoinsistemi.com/why-ethereum-is-lagging-behind-bitcoin-on-the-rise-will-the-disruptions-in-eth-continue-heres-what-analysts-say/
1136,2024-08-27,Bitcoinsistemi,Major Crisis in the Cryptocurrency Market is About to Be Solved: Bankrupt Company Has Only $13 Million Left to Sell! Here Are Those Altcoins,Positive,0.6092,1 stars,https://en.bitcoinsistemi.com/major-crisis-in-the-cryptocurrency-market-is-about-to-be-solved-bankrupt-company-has-only-13-million-left-to-sell-here-are-those-altcoins/
1137,2024-08-27,Bitcoinsistemi,Massive Cryptocurrency Whale Sold Big During the Decline – Here are the Details,Positive,0.5245,1 stars,https://en.bitcoinsistemi.com/massive-cryptocurrency-whale-sold-big-during-the-decline-here-are-the-details/
1138,2024-08-27,Bitcoinsistemi,Renowned Analyst Announces Utopian Price Prediction for Bitcoin by the End of 2024,Negative,0.379,1 stars,https://en.bitcoinsistemi.com/renowned-analyst-announces-utopian-price-prediction-for-bitcoin-by-the-end-of-2024/
1139,2024-08-27,Bitcoinsistemi,What’s the Future of the Falling Toncoin (TON)? Analyst Reveals The Price At Which It Could Fall,Negative,0.4059,1 stars,https://en.bitcoinsistemi.com/whats-the-future-of-the-falling-toncoin-ton-analyst-reveals-the-price-at-which-it-could-fall/
1140,2024-08-27,Bitcoinsistemi,Binance’s New CEO Richard Teng Makes Harsh Statement on the Arrest of Its Executive,Positive,0.5069,1 stars,https://en.bitcoinsistemi.com/binances-new-ceo-richard-teng-makes-harsh-statement-on-the-arrest-of-its-executive/
1141,2024-08-27,Bitcoinsistemi,Investment Giant Bitwise Makes a New $120 Million Bitcoin (BTC) Move!,Negative,0.313,1 stars,https://en.bitcoinsistemi.com/investment-giant-bitwise-makes-a-new-120-million-bitcoin-btc-move/
1142,2024-08-27,Bitcoinsistemi,"Vitalik Buterin Reveals How Much of His Wealth He Keeps in Ethereum, Talks About ETH Foundation’s Recent Sales",Negative,0.2619,2 stars,https://en.bitcoinsistemi.com/vitalik-buterin-reveals-how-much-of-his-wealth-he-keeps-in-ethereum-talks-about-eth-foundations-recent-sales/
1143,2024-08-27,Bitcoinsistemi,How Will Bitcoin and Altcoins Move This Week? Analysis Firm Reveals Its Expectations!,Negative,0.3927,1 stars,https://en.bitcoinsistemi.com/how-will-bitcoin-and-altcoins-move-this-week-analysis-firm-reveals-its-expectations/
1144,2024-08-27,Bitcoinsistemi,A New $200 Million Move from the Giant Bank That Made a First in Bitcoin!,Negative,0.3501,1 stars,https://en.bitcoinsistemi.com/a-new-200-million-move-from-the-giant-bank-that-made-a-first-in-bitcoin/
1145,2024-08-27,Bitcoinsistemi,Nasdaq Seeks SEC Approval for Bitcoin (BTC),Negative,0.3364,1 stars,https://en.bitcoinsistemi.com/nasdaq-seeks-sec-approval-for-bitcoin-btc/
1146,2024-08-28,Brave New Coin,Best Crypto Presale: Unlock Million-Dollar Opportunities – up to 100x Profits on Listing!,Negative,0.2894,4 stars,https://bravenewcoin.com/insights/best-crypto-presale-unlock-million-dollar-opportunities-up-to-100x-profits-on-listing
1147,2024-08-28,Brave New Coin,Fetch.ai Labs Announcement Boosts FET: Is a New All-Time High on the Horizon?,Negative,0.3298,2 stars,https://bravenewcoin.com/insights/fetch-ai-labs-announcement-boosts-fet-is-a-new-all-time-high-on-the-horizon
1148,2024-08-28,Brave New Coin,Portal Pay – Bringing Cross-chain Payments to Gaming,Negative,0.2878,4 stars,https://bravenewcoin.com/insights/portal-pay-bringing-cross-chain-payments-to-gaming
1149,2024-08-28,Brave New Coin,99Bitcoins Token Launches on Uniswap After Successful Presale,Negative,0.344,4 stars,https://bravenewcoin.com/insights/99bitcoins-token-launches-on-uniswap-after-successful-presale
1156,2024-08-28,CoinJournal,Polyhedra’s zkBridge Integrates Flare to Enhance Cross-Chain Security with ZK Proofs,Negative,0.3619,5 stars,https://coinjournal.net/news/polyhedras-zkbridge-integrates-flare-to-enhance-cross-chain-security-with-zk-proofs/
1157,2024-08-28,CoinJournal,Crypto downturn sees BTC touch $58k;Bitcoin Dogs fluctuates,Positive,0.5731,1 stars,https://coinjournal.net/news/crypto-downturn-sees-btc-touch-58kbitcoin-dogs-fluctuates/
1158,2024-08-28,CoinJournal,Floki Announces Partnership with University of Miami Athletics,Negative,0.3056,4 stars,https://coinjournal.net/news/floki-announces-partnership-with-university-of-miami-athletics/
1159,2024-08-28,CoinJournal,Bitcoin dips below $60k again. Is this a buying opportunity for gems like $POODL?,Negative,0.3407,1 stars,https://coinjournal.net/news/bitcoin-dips-below-60k-again-is-this-a-buying-opportunity-for-gems-like-poodl/
1165,2024-08-28,Coindesk,Australians Lost $122M Worth of Crypto to Scams in 12 Months: Police,Negative,0.3025,5 stars,https://www.coindesk.com/policy/2024/08/28/australians-lost-122m-worth-of-crypto-to-scams-in-the-last-12-months-police/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
1166,2024-08-28,Coindesk,"Toncoin Trims Losses, Beats Bitcoin and Ether, as TON Blockchain Comes Back Online",Negative,0.2954,4 stars,https://www.coindesk.com/markets/2024/08/28/toncoin-trims-losses-beats-bitcoin-and-ether-as-ton-blockchain-comes-back-online/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
1167,2024-08-28,Coindesk,TON Resumes Block Production After Nearly Six Hour Outage,Negative,0.2412,1 stars,https://www.coindesk.com/markets/2024/08/28/ton-blockchain-grinds-to-a-standstill-with-no-blocks-produced-for-over-3-hours/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
1225,2024-08-28,CoinGabbar,Why Binance Is Under Controversy Once Again: What’s Happened,Negative,0.3855,1 stars,https://www.coingabbar.com/en/crypto-currency-news/why-binance-is-under-controversy-once-again-whats-happened
1226,2024-08-28,CoinGabbar,DOGS Meme Coin Causes Major Disruption to TON Blockchain,Negative,0.3342,2 stars,https://www.coingabbar.com/en/crypto-currency-news/dogs-meme-coin-causes-major-disruption-to-ton-blockchain
1227,2024-08-28,CoinGabbar,CATS Airdrop Date is Out Now: What Will Be the $CATS Price,Negative,0.405,4 stars,https://www.coingabbar.com/en/crypto-currency-news/cats-airdrop-date-is-out-now-what-will-be-the-cats-price
1228,2024-08-28,CoinGabbar,Why is Crypto Down Today: Reasons Behind Crypto Crash,Negative,0.4304,1 stars,https://www.coingabbar.com/en/crypto-currency-news/why-is-crypto-down-today-reasons-behind-crypto-crash
1235,2024-08-28,Coinpedia,Mark Yusko Says Bitcoin is Stuck in a Volatile Pattern Between $50k And $75k,Negative,0.3641,1 stars,https://coinpedia.org/news/mark-yusko-says-bitcoin-is-stuck-in-a-volatile-pattern-between-50k-and-75k/
1236,2024-08-28,Coinpedia,RBI Proposes Plug-and-Play System To Enhance Cross-Border Payment Efficiency,Negative,0.2947,4 stars,https://coinpedia.org/crypto-live-news/rbi-proposes-plug-and-play-system-to-enhance-cross-border-payment-efficiency/
1237,2024-08-28,Coinpedia,"SHIB Marketing Lead Issues Friendly Reminder To Community, Says ‘DYOR’",Negative,0.2986,1 stars,https://coinpedia.org/crypto-live-news/shib-marketing-lead-issues-friendly-reminder-to-community-says-dyor/
1238,2024-08-28,Coinpedia,Brett (BASED) Price Prediction 2024-2030: Will BRETT Price Hit $0.2 This Bull Run?,Negative,0.2842,4 stars,https://coinpedia.org/price-prediction/brett-based-price-prediction/
1239,2024-08-28,Coinpedia,UAE Holds Back $10B Jet Order; Telegram CEO’s Detention Impacting UAE-France Relations?,Negative,0.4206,1 stars,https://coinpedia.org/news/is-telegram-ceos-detention-impacting-uae-france-relations/
1240,2024-08-28,Coinpedia,"Altcoins to Watch During the Ongoing Sell-Off: Helium (HNT), Aave (AAVE), & This Popular Crypto May Bounce Back Soon",Negative,0.2885,2 stars,https://coinpedia.org/price-analysis/altcoins-to-watch-during-the-ongoing-sell-off-helium-hnt-aave-aave-this-popular-crypto-may-bounce-back-soon/
1241,2024-08-28,Coinpedia,Ethereum Price Crash! ETH Price To Reclaim $2.8K Or Plunge To $2.2K?,Negative,0.4404,1 stars,https://coinpedia.org/price-analysis/ethereum-price-crash-eth-price-to-reclaim-2-8k-or-plunge-to-2-2k/
1242,2024-08-28,Coinpedia,Hal Finney Death Anniversary: Reflecting on a Decade of Bitcoin Legacy,Negative,0.3178,4 stars,https://coinpedia.org/news/honoring-hal-finney-on-the-10th-anniversary-of-his-death-satoshi-nakamotos-key-collaborator-on-bitcoins/
1243,2024-08-28,Coinpedia,Top Altcoins To Stack Amid Ongoing Crypto Market Crash!,Negative,0.3,1 stars,https://coinpedia.org/price-analysis/top-altcoins-to-stack-amid-ongoing-crypto-market-crash/
1244,2024-08-28,Coinpedia,Watch These AI Coins As NVIDIA Wrap Is Set To Wrap Q2 Earnings.,Negative,0.3936,1 stars,https://coinpedia.org/price-analysis/watch-these-ai-coins-as-nvidia-wrap-is-set-to-wrap-q2-earnings/
1245,2024-08-28,CoinSpeaker,"US Spot Bitcoin ETFs See $127M in Net Outflows, Ending Eight-Day Inflow Streak",Negative,0.3835,1 stars,https://www.coinspeaker.com/us-spot-bitcoin-etfs-127m-net-outflows/
1246,2024-08-28,CoinSpeaker,"Sony Launches Public Testnet for Soneium, Its Ethereum Layer-2 Blockchain",Negative,0.2478,1 stars,https://www.coinspeaker.com/sony-launches-public-testnet-soneium/
1247,2024-08-28,CoinSpeaker,Bitcoin (BTC) Teases Below Crucial Support Level Around $59K amid Rising Fear of Further Capitulation in September,Positive,0.5046,1 stars,https://www.coinspeaker.com/bitcoin-btc-support-level-59k-fear/
1248,2024-08-28,CoinSpeaker,TON Blockchain Resumes Operation after Three-Hour of No Block Production,Positive,0.553,1 stars,https://www.coinspeaker.com/ton-blockchain-resumes-operation/
1249,2024-08-28,CoinSpeaker,Trump Launches Fourth Series of NFT Trading Cards Amid Growing Interest,Negative,0.3589,4 stars,https://www.coinspeaker.com/trump-fourth-series-nft-trading-cards/
1255,2024-08-28,CoinTelegraph,Why is XRP price down today?,Negative,0.3521,2 stars,https://cointelegraph.com/news/why-is-xrp-price-down-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1256,2024-08-28,CoinTelegraph,India mulls cross-border CBDC interoperability system,Negative,0.2404,4 stars,https://cointelegraph.com/news/plug-and-play-cross-border-payments-rbi-cbdc-interoperability-india?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1257,2024-08-28,CoinTelegraph,Telegram CEO Durov visited Russia repeatedly since 2014: Report,Negative,0.3936,1 stars,https://cointelegraph.com/news/pavel-durov-russia-visits-fsb-data-leak?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1258,2024-08-28,CoinTelegraph,TON is back online after block production outage triggered by DOGS,Negative,0.3944,1 stars,https://cointelegraph.com/news/ton-back-online-dogs-outage?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1259,2024-08-28,CoinTelegraph,Bitwise Bitcoin ETF to absorb $120M Osprey Bitcoin Trust,Negative,0.4002,1 stars,https://cointelegraph.com/news/bitwise-bitcoin-etf-to-acquire-120-million-in-osprey-btc-trust?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1260,2024-08-28,CoinTelegraph,$1.3T in tokenized RWAs by 2030 more likely than $30T — Analyst,Negative,0.4227,1 stars,https://cointelegraph.com/news/tokenized-real-world-assets-2030-predictions-crypto-analyst?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1261,2024-08-28,CoinTelegraph,"Maker, now Sky’s, new stablecoin lashed over ‘freeze function’",Negative,0.3994,1 stars,https://cointelegraph.com/news/maker-sky-usds-stablecoin-criticized-over-freeze-function?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1262,2024-08-28,CoinTelegraph,Long-term Bitcoin holder buys hit $10B mark as price slips below $60K,Negative,0.4584,1 stars,https://cointelegraph.com/news/bitcoin-long-term-holder-10-billion-price-falls-below-60k?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1263,2024-08-28,CoinTelegraph,Aussies lost $122 million to crypto scams in the last 12 months: AFP,Negative,0.3093,1 stars,https://cointelegraph.com/news/australians-lost-122-million-crypto-scams-last-12-months-afp?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1264,2024-08-28,CoinTelegraph,Trump adds RFK Jr to transition team as former president faces new indictment,Negative,0.2602,1 stars,https://cointelegraph.com/news/donald-trump-rfk-transition-team-new-election-indictment?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1265,2024-08-28,CoinTelegraph,"TON struck by outage, no new blocks produced in 3 hours",Negative,0.3986,1 stars,https://cointelegraph.com/news/telegram-open-network-ton-outage-no-blocks-three-hours-dogs-memecoin?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1266,2024-08-28,CoinTelegraph,"‘PolitiFi’ tokens surged 667% so far this year, outperforming all memecoins",Positive,0.6545,1 stars,https://cointelegraph.com/news/political-finance-politifi-tokens-surged-this-year-outperforming-memecoins?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1267,2024-08-28,CoinTelegraph,"Crypto is down, but FET and AI tokens are up — Here’s why",Negative,0.2905,2 stars,https://cointelegraph.com/news/crypto-is-down-but-fet-and-ai-tokens-are-up-here-s-why?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1268,2024-08-28,CoinTelegraph,"Sony debuts Soneium Minato testnet, Web3 developer incubator",Negative,0.2465,2 stars,https://cointelegraph.com/news/sony-soneium-blockchain-testnet-incubator-launch?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1269,2024-08-27,CoinTelegraph,Critical bug identified and remedied in Circle’s Noble-CCTP,Positive,0.5294,1 stars,https://cointelegraph.com/news/critical-bug-identified-remedied-circle-noble-cctp?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1270,2024-08-27,CoinTelegraph,Ondo’s USDY yield coin expands to Arbitrum,Negative,0.2137,1 stars,https://cointelegraph.com/news/ondo-usdy-yieldcoin-expands-arbitrum?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1271,2024-08-27,CoinTelegraph,"US lawmaker reports AERO, GRT and VELO investments in 2024",Negative,0.3602,1 stars,https://cointelegraph.com/news/mike-collins-lawmaker-aero-grt-velo-investments?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1272,2024-08-27,CoinTelegraph,"Watchdog alleges Super Micro is riddled with accounting, sanctions scandals",Negative,0.3307,1 stars,https://cointelegraph.com/news/hindenburg-report-super-micro-allegations-accounting-scandals?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1273,2024-08-27,CoinTelegraph,Here’s what happened in crypto today,Negative,0.3286,1 stars,https://cointelegraph.com/news/what-happened-in-crypto-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1274,2024-08-27,CoinTelegraph,Why is Bitcoin price down today?,Negative,0.3595,2 stars,https://cointelegraph.com/news/why-is-bitcoin-price-down-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1275,2024-08-27,CoinTelegraph,TON Society issues open letter to France urging Pavel Durov’s release,Negative,0.3364,1 stars,https://cointelegraph.com/news/ton-society-issues-open-letter-france-urging-pavel-durov-release?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1276,2024-08-27,CoinTelegraph,Blockchain database firm SxT Labs raises $20M in Series A round,Negative,0.3062,1 stars,https://cointelegraph.com/news/blockchain-database-firm-sxt-labs-secures-20-million-funding?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
1277,2024-08-27,CoinTelegraph,Bitcoin strength wanes as crypto market stuck in 5 month ‘structurally ordered downtrend’,Positive,0.5073,1 stars,https://cointelegraph.com/news/bitcoin-wanes-as-crypto-market-in-5-month-downtrend?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
